Index,Cumulative Percentage Error
3036,0.05564267316565063
3037,0.05563154002079691
3038,0.055621295975105366
3039,0.05560907292384043
3040,0.055604477670246344
3041,0.05558391366377151
3042,0.05557800839294044
3043,0.055570152630250856
3044,0.055562302805401545
3045,0.05555445891166281
3046,0.05554662094231512
3047,0.05553878889064908
3048,0.05552675544255947
3049,0.055518398476182146
3050,0.055512308336119635
3051,0.055496561790416295
3052,0.055487736525033526
3053,0.055473557193552514
3054,0.05545764722257341
3055,0.055451455014721124
3056,0.05543137966684693
3057,0.0554220935291058
3058,0.055405662401566996
3059,0.055401342482736676
3060,0.0553915294506342
3061,0.0553732803260043
3062,0.055366884699368575
3063,0.05535482535591857
3064,0.055334929668455955
3065,0.05533978350789347
3066,0.055319908372613365
3067,0.055301830407408714
3068,0.05529608570674491
3069,0.05531707296092455
3070,0.0552985426102987
3071,0.055278771724199184
3072,0.0552591934661493
3073,0.055239629846049354
3074,0.05522008084748909
3075,0.05520044393314514
3076,0.05518082168415917
3077,0.05516951559274487
3078,0.05515294936384166
3079,0.055136395493184547
3080,0.05511826174871496
3081,0.05510014152175896
3082,0.055091898546324125
3083,0.055073366338528634
3084,0.05506441490305914
3085,0.05506782638575909
3086,0.055051808033703825
3087,0.05503156893423309
3088,0.05502116778533932
3089,0.055001523116960334
3090,0.05500865011968299
3091,0.054994899142641995
3092,0.054977737530358735
3093,0.05496058865396585
3094,0.05494565447956894
3095,0.05493520522694035
3096,0.05492062364515246
3097,0.05490605286853819
3098,0.05488920027047813
3099,0.0548738436020308
3100,0.0548584983004735
3101,0.05484831172091502
3102,0.05483942358143566
3103,0.05483153366937959
3104,0.05482385093256591
3105,0.05485109156887139
3106,0.05483754660032323
3107,0.054823874836923955
3108,0.05480380926415364
3109,0.054790671997951554
3110,0.054770911348309546
3111,0.054751165266046564
3112,0.05473170988053396
3113,0.05471458936506076
3114,0.0546998356870895
3115,0.05468376872122555
3116,0.05466505371064456
3117,0.054646235801714654
3118,0.05462755779850277
3119,0.054616972647757514
3120,0.05461060196767533
3121,0.054597316144789944
3122,0.05458041856703994
3123,0.0545733103809602
3124,0.05455802970034076
3125,0.054549205780917015
3126,0.05453070302393345
3127,0.0545119391282165
3128,0.054501041540440935
3129,0.05448367950806214
3130,0.05446633018580954
3131,0.05444899355973129
3132,0.054464738597137546
3133,0.0544448838522218
3134,0.05443375881987295
3135,0.05441511696968627
3136,0.054405501753792315
3137,0.05439097085221927
3138,0.054381254482234596
3139,0.0543860987474209
3140,0.05440316388916825
3141,0.05439983680132096
3142,0.05438144355588017
3143,0.05436831206709896
3144,0.05434994369828785
3145,0.05433468172959192
3146,0.05433103019601588
3147,0.05432738131906666
3148,0.05431234461335892
3149,0.05429691752650195
3150,0.05428461097078301
3151,0.054267585490324614
3152,0.054259384419627625
3153,0.054247104888509055
3154,0.05423502063393247
3155,0.05422294514559062
3156,0.05421300967739903
3157,0.05426599040173584
3158,0.05427396703561537
3159,0.05426130153720866
3160,0.05424434552326453
3161,0.0542271724473333
3162,0.054237107954504656
3163,0.05424703627505238
3164,0.054234741854843595
3165,0.054222456321096825
3166,0.054210179664180805
3167,0.05419755271954849
3168,0.054199498670449965
3169,0.054189064439411
3170,0.05418255902780169
3171,0.05417605830815892
3172,0.05416956227540847
3173,0.05416307092448343
3174,0.05417858064335788
3175,0.05419468904417268
3176,0.054220272561854146
3177,0.05423876837704707
3178,0.054239074821066324
3179,0.05423604008548415
3180,0.054228929779727
3181,0.05422075336093334
3182,0.054216903678819664
3183,0.05421345742215926
3184,0.054201168210900416
3185,0.05420050521202038
3186,0.05419270214867402
3187,0.05418490468092705
3188,0.054182268734773824
3189,0.0541746233538088
3190,0.054181467489441415
3191,0.054177935274763285
3192,0.05421127121531482
3193,0.054212361022764936
3194,0.05422971943066377
3195,0.05424576365535504
3196,0.05424102129803323
3197,0.05423628232931956
3198,0.054254193138382596
3199,0.054258227345476924
3200,0.0542667609859725
3201,0.05428541727792016
3202,0.05430406026295489
3203,0.05430342646933335
3204,0.054302793127453536
3205,0.05429993625400536
3206,0.05429676750106061
3207,0.05429034247014247
3208,0.054292212734734606
3209,0.05427610311751763
3210,0.054267822116214746
3211,0.0542627246923113
3212,0.054257630891310415
3213,0.054264008706286324
3214,0.05427329172389545
3215,0.05428256815079275
3216,0.054265187950468585
3217,0.05426702213876559
3218,0.054271761446272396
3219,0.05426867601580651
3220,0.05427729250509362
3221,0.054285902889889555
3222,0.05429450717667926
3223,0.05428633464546999
3224,0.054278167898062446
3225,0.05427142452585138
3226,0.054262849083850775
3227,0.05425427970437544
3228,0.054247551921673326
3229,0.054233081348194996
3230,0.05422195954770858
3231,0.05420750822362043
3232,0.054195187796270076
3233,0.05419495257770799
3234,0.054177687899665164
3235,0.05416580807610215
3236,0.054194580951439704
3237,0.05419411743042857
3238,0.054181078851407494
3239,0.05417706819994397
3240,0.05417350396426224
3241,0.05415775848442793
3242,0.05414585451640188
3243,0.054133751327838965
3244,0.05414289242386251
3245,0.05415211119438895
3246,0.05414727635045434
3247,0.054140419816598936
3248,0.054129891612928256
3249,0.05412389819391085
3250,0.0541063775624398
3251,0.05410895209539276
3252,0.05411152482418808
3253,0.054098752636324715
3254,0.05409464139200021
3255,0.05408669183178577
3256,0.054086107131368334
3257,0.0540764602870032
3258,0.05406008888234848
3259,0.05404817571429779
3260,0.05403990494249773
3261,0.05402830759455465
3262,0.05401671834531823
3263,0.05400435137380613
3264,0.053990838427304996
3265,0.05398323060918945
3266,0.05397312501360726
3267,0.05395963031168777
3268,0.05394368029895931
3269,0.05395436132351476
3270,0.05396503491003084
3271,0.05397570106627436
3272,0.05398635980000137
3273,0.053997011118957085
3274,0.05400765503087597
3275,0.05401829154348174
3276,0.0539998455122466
3277,0.05398115045838729
3278,0.053963630303945416
3279,0.05394612231205435
3280,0.05393734898649961
3281,0.05394894103960811
3282,0.05393978868513772
3283,0.05394612270362526
3284,0.053937483551036385
3285,0.05393384154511568
3286,0.05392315472691978
3287,0.05391086993495271
3288,0.05392091309855478
3289,0.05392548766499299
3290,0.053915966381052796
3291,0.05390050230383624
3292,0.053892389732858946
3293,0.05389021579130301
3294,0.05388123714452263
3295,0.05387226469632477
3296,0.05386059698603406
3297,0.05388674075340939
3298,0.05391286649060033
3299,0.05390257579935319
3300,0.05389173652232602
3301,0.05388593086522177
3302,0.05388012920650396
3303,0.053874331542043435
3304,0.053868537867716754
3305,0.05386274817940612
3306,0.05385847453873218
3307,0.0538526922903341
3308,0.053846914015989886
3309,0.053830604833993156
3310,0.05382723904822641
3311,0.053809696052640126
3312,0.0538067178433256
3313,0.053799063518748705
3314,0.05379233807409376
3315,0.05379473005340722
3316,0.0537864241409268
3317,0.05377844839883691
3318,0.05378131202790366
3319,0.053771002304608774
3320,0.05376302505724353
3321,0.053755944291137184
3322,0.053764180840201375
3323,0.05377241175743715
3324,0.05376134010852184
3325,0.053750276024791994
3326,0.05374593148651437
3327,0.05372983564158226
3328,0.05373831749535008
3329,0.05372822177794259
3330,0.05372985759903633
3331,0.05373252969032649
3332,0.05373519996015019
3333,0.05373786841036924
3334,0.05375748836497692
3335,0.05375148949612037
3336,0.05374549471090497
3337,0.05373976592182274
3338,0.05373613034267604
3339,0.053729525709593606
3340,0.053724044346969
3341,0.053725337772666464
3342,0.053725971731114264
3343,0.053713939144699296
3344,0.053703128529244845
3345,0.05370661705169339
3346,0.05373672783602019
3347,0.053766818199333544
3348,0.05379688816240059
3349,0.05382693774596029
3350,0.05385696697072355
3351,0.05388697585737319
3352,0.053886214915635215
3353,0.05388545778201707
3354,0.053883889309621354
3355,0.05387225536202383
3356,0.05387831921635418
3357,0.05388454951264316
3358,0.053879140678973356
3359,0.053881969245931666
3360,0.05387494974826882
3361,0.05387410338128222
3362,0.053867457750983394
3363,0.053856653601008116
3364,0.053875603879826546
3365,0.05388002637257246
3366,0.053884509276405916
3367,0.05388898916043214
3368,0.05389257572349922
3369,0.053889752866698525
3370,0.05389292616870703
3371,0.053950206468012143
3372,0.053945905184713615
3373,0.0539549900689258
3374,0.0539414930249689
3375,0.053928005048559165
3376,0.053914526130562065
3377,0.05390105626185533
3378,0.05390770790017432
3379,0.053989699825831315
3380,0.05397732164330342
3381,0.05405923525934109
3382,0.054046842070422964
3383,0.05404183248068738
3384,0.054055113706816225
3385,0.05406838604025935
3386,0.05408164948994515
3387,0.054094904064790075
3388,0.05407702453217468
3389,0.0540705451268442
3390,0.0540632695405582
3391,0.054050791557396616
3392,0.05403832190956112
3393,0.05402473559181316
3394,0.05402295856022445
3395,0.05400757177108753
3396,0.05399942173163508
3397,0.053991848143650024
3398,0.05398127009986191
3399,0.05398152470858498
3400,0.05396567684536767
3401,0.053949839536837824
3402,0.0539340127724548
3403,0.05391819654169199
3404,0.0539018685769523
3405,0.05397854594720314
3406,0.053964737271703464
3407,0.0539498857502957
3408,0.05395401304810425
3409,0.05394799114346782
3410,0.05393794373684965
3411,0.053930116957060736
3412,0.05391715771808218
3413,0.05390323911424144
3414,0.053908352043547894
3415,0.05392579243935732
3416,0.05391426854302164
3417,0.0538992418438054
3418,0.053890904840750854
3419,0.0538755911282856
3420,0.05386211102149076
3421,0.05386080483853803
3422,0.053844063814331856
3423,0.05387458020115133
3424,0.05386294700692845
3425,0.053850419896970335
3426,0.05383392714047442
3427,0.053817604385607794
3428,0.053803883709468536
3429,0.05380756181575415
3430,0.053791472161862856
3431,0.053775334810395495
3432,0.05376404369960902
3433,0.05375276002942274
3434,0.05374148379248427
3435,0.05373021498145093
3436,0.053718953588989704
3437,0.05370599530573531
3438,0.05369304554766727
3439,0.053835658984390515
3440,0.053832927980404635
3441,0.05383019877136058
3442,0.053827471355489355
3443,0.05382474573102428
3444,0.053822021896201014
3445,0.053819299849257506
3446,0.05380557952181397
3447,0.053939211513733314
3448,0.053926438132372405
3449,0.05391367312425394
3450,0.05390881381870243
3451,0.0539084910480592
3452,0.05389085360405117
3453,0.05387322770665134
3454,0.05386767611059531
3455,0.05386192588588053
3456,0.053847051288906135
3457,0.053840809698551734
3458,0.05382463108577428
3459,0.05380987039143245
3460,0.05379511933830182
3461,0.05378157140401575
3462,0.053769122569814996
3463,0.0537530633601895
3464,0.05373701462623891
3465,0.05372459249672689
3466,0.053707488645368465
3467,0.053693402679773926
3468,0.053678507596716274
3469,0.05366204503530906
3470,0.05364716985713767
3471,0.053631408023216295
3472,0.05361859417380108
3473,0.05360945468337865
3474,0.053617371597843105
3475,0.05362528336644181
3476,0.05363318999419022
3477,0.05364109148609729
3478,0.05364898784716546
3479,0.05365687908239067
3480,0.053664765196762394
3481,0.0536502549472673
3482,0.053632937171790296
3483,0.05362247438220648
3484,0.05360820653900537
3485,0.05359318372778776
3486,0.05358353571353311
3487,0.05357567953962636
3488,0.05359513785349417
3489,0.05358050368704958
3490,0.05357851663768049
3491,0.0535638038033446
3492,0.05354828625784221
3493,0.053532778739832886
3494,0.05351660235048114
3495,0.0535036322673632
3496,0.053490670557442895
3497,0.053474392611626016
3498,0.053463403196531326
3499,0.053449415689160035
3500,0.05346193527024952
3501,0.053474446781998954
3502,0.053486950232207314
3503,0.053499445628663524
3504,0.053511932979146484
3505,0.05351002408123589
3506,0.05349771195436318
3507,0.053484756096287105
3508,0.053471808569952546
3509,0.053505986656977235
3510,0.0535018291394437
3511,0.053485507669751985
3512,0.0534728040335648
3513,0.05345940390122257
3514,0.05345078756528074
3515,0.05343949711196696
3516,0.05342482677002069
3517,0.05340956505675119
3518,0.05339492445923993
3519,0.05337968210698848
3520,0.05337075731857044
3521,0.05335614321146286
3522,0.05343059461315866
3523,0.05341595266772269
3524,0.053400716635516945
3525,0.05339789521843899
3526,0.05339027972019439
3527,0.0533734863668735
3528,0.05335670374412982
3529,0.053343217863801494
3530,0.05332689967318161
3531,0.05331291929753416
3532,0.053301121960514924
3533,0.053287158726323273
3534,0.05327115645865834
3535,0.05326958845172052
3536,0.05325952635094831
3537,0.053248989689130166
3538,0.053240186806223944
3539,0.05323014367646344
3540,0.05321885144004778
3541,0.053207566389274125
3542,0.05319628851728595
3543,0.05318501781723545
3544,0.05317375428228351
3545,0.05316249790559974
3546,0.05315250178689672
3547,0.05313999645636898
3548,0.053127499065733635
3549,0.05311500960743129
3550,0.05310252807391213
3551,0.05308913002586023
3552,0.05307677136223449
3553,0.05306590816825372
3554,0.05305238088686332
3555,0.05303985898501107
3556,0.053032986674777474
3557,0.05302612318062439
3558,0.05308186945345201
3559,0.05307564704499951
3560,0.053069428572289225
3561,0.05305271580217447
3562,0.05303747137131001
3563,0.0530212563542991
3564,0.053011368645574874
3565,0.05299603964730581
3566,0.05298026256901908
3567,0.052964495447866015
3568,0.0529517220822781
3569,0.052937716755212
3570,0.05293669527401879
3571,0.0529212991266813
3572,0.052906021975372745
3573,0.052904112305237436
3574,0.05288851698930759
3575,0.05287795064552245
3577,0.05287667139556301
3578,0.05287356512910848
3579,0.05286267895140202
3580,0.052847644339608625
3581,0.05284409809465279
3582,0.05282997552831981
3583,0.05281763640064298
3584,0.05280531271724117
3585,0.052792989076402515
3586,0.05277800463641513
3587,0.052765062517022086
3588,0.052754936030954616
3589,0.052752818385999586
3590,0.05274280804306849
3591,0.05274576277749667
3592,0.05273106656947609
3593,0.05271631787558179
3594,0.05271202823476348
3595,0.052697976610473166
3596,0.0526938545324194
3597,0.0526927940787768
3598,0.05273942455973117
3599,0.052729991403145195
3600,0.052715533254992404
3601,0.05270044696175593
3602,0.052684876553013786
3603,0.05267319480460234
3604,0.05265768716399111
3605,0.052643624154393644
3606,0.05262822336851916
3607,0.05261424846314532
3608,0.05261275624189513
3609,0.05259803844652187
3610,0.0525817496087968
3611,0.05256765866873336
3612,0.0525515708654803
3613,0.052535601367939624
3614,0.05252041318204058
3615,0.052505540557989144
3616,0.052490371158904446
3617,0.05247551711386831
3618,0.0524596304626267
3619,0.052445083331085586
3620,0.05242921599281674
3621,0.05241468733077684
3622,0.05243500119461629
3623,0.05242801336656408
3624,0.05241783869302901
3625,0.05240180563411886
3626,0.052394325342604395
3627,0.05237966267432677
3628,0.05237190056895941
3629,0.05236949272532606
3630,0.052358080365846625
3631,0.05235039052419096
3632,0.052338909295332685
3633,0.05232314126300194
3634,0.052306974890427474
3635,0.05229108779698229
3636,0.0522763685674259
3637,0.05226060569774876
3638,0.05227857982599623
3639,0.05226615144618986
3640,0.05225872818014825
3641,0.05225666200466086
3642,0.05224117468297388
3643,0.052234855873265595
3644,0.052240341414307424
3645,0.05223152787282806
3646,0.052229008368102105
3647,0.05221572462508415
3648,0.05220411543047361
3649,0.0521908367982248
3650,0.05217503439796847
3651,0.052160973523741445
3652,0.05214771787533757
3653,0.05213255131143197
3654,0.05211740780093372
3655,0.05210210250083817
3656,0.05209255551141789
3657,0.05208301438264184
3658,0.052073479109115105
3659,0.0520597389653462
3660,0.05204600724852839
3661,0.052035579869556106
3662,0.052025824000698516
3663,0.052014185436222604
3664,0.05200337072192477
3666,0.051988320596646875
3667,0.05197305486005044
3668,0.05197078552366539
3669,0.05195530562723476
3670,0.05194317648414909
3671,0.05192787568482273
3672,0.05191517139825756
3673,0.05190380671264261
3674,0.051910428195548385
3675,0.05189719613810577
3676,0.05188470512661378
3677,0.051872221738564865
3678,0.051859745966982125
3679,0.051847277804897146
3680,0.05183152365153103
3681,0.05182021217080228
3682,0.05180447586446262
3683,0.05179311275813687
3684,0.0517776660448647
3685,0.05176574322074184
3686,0.05175382765335916
3687,0.05174191933609354
3688,0.051743035272709945
3689,0.051731022709527605
3690,0.051721209789278716
3691,0.05171472248653792
3692,0.051708239125050307
3693,0.05169409365026749
3694,0.051679752928095395
3695,0.051681017006089694
3696,0.051672277381279386
3697,0.05166301969751422
3698,0.051653767627868975
3699,0.05164452116723837
3700,0.051640791181149726
3701,0.0516266165201454
3702,0.05161245044464138
3703,0.05161134893367385
3704,0.05159959975063424
3705,0.05158965669082368
3706,0.05158896480651812
3707,0.05157382473541743
3708,0.05156502747262543
3709,0.05155077637215689
3710,0.051545648069813085
3711,0.05153834760121938
3712,0.0515310515411212
3713,0.05152375988552655
3714,0.05151350958828964
3715,0.05150458147649626
3716,0.05149286464116413
3717,0.05147989673197968
3718,0.051465587547955764
3719,0.05145027725278035
3720,0.05144441714892361
3721,0.05142925220520115
3722,0.0514350384782586
3723,0.051423296375520525
3724,0.0514104673444201
3725,0.05139982893734298
3726,0.05139886104006718
3727,0.05139772840970237
3728,0.051400244563889703
3729,0.051400845989609346
3730,0.05139304146313897
3731,0.051387762814422484
3732,0.051382022071872056
3733,0.051369979227337895
3734,0.051372404008467265
3735,0.05136919424354759
3736,0.051357859999056045
3737,0.05134653254763881
3738,0.051337816380185836
3739,0.05133289411242075
3740,0.05133614096730006
3741,0.05133938587853683
3742,0.051342628847875785
3743,0.05134586987705959
3744,0.05133962964512017
3745,0.051351485722427585
3746,0.05135530720653439
3747,0.05134894889977743
3748,0.05133960731871876
3749,0.05133782104260809
3750,0.051348888897261726
3751,0.051348760262499855
3752,0.05134863170448904
3753,0.051348503223160605
3754,0.05135081107696265
3755,0.05134801328780971
3756,0.051335909233773
3757,0.05132636343053315
3758,0.05131703530697996
3759,0.05131932430123498
3760,0.05130970332281441
3761,0.05130008806946282
3762,0.051302420782623905
3763,0.05130481210009896
3764,0.051304756891486225
3765,0.05130548575408034
3766,0.05130501302483567
3767,0.05131339714804117
3768,0.051321776292551184
3769,0.05132381442853407
3770,0.05132443310647984
3771,0.05133446406252207
3772,0.05134734481885516
3773,0.051342734388241835
3774,0.05133812669054529
3775,0.0513369353433924
3776,0.051346027199044006
3777,0.05135511367012016
3778,0.0513641947614029
3779,0.05137327047766861
3780,0.051382340823688005
3781,0.05139140580422617
3782,0.05140982794022876
3783,0.05139550022499033
3784,0.05140200574056752
3785,0.05140401426367405
3786,0.051405804822714035
3787,0.051406799015252566
3788,0.05140628064713593
3789,0.05140443939282749
3790,0.051402599224804786
3791,0.05139576342383747
3792,0.05139649313036669
3793,0.05138696126517819
3794,0.05138403440205757
3795,0.05138110926315676
3796,0.05137596331591705
3797,0.05138159388641028
3798,0.05137866555787769
3799,0.05136522312778019
3800,0.051351873259854366
3801,0.051376295395970585
3802,0.051365123414446455
3803,0.05137443996434354
3804,0.05138375104035703
3805,0.05139305664730972
3806,0.0513928483911929
3807,0.05139576134842671
3808,0.051424413140201373
3809,0.05141387625099366
3810,0.051403345541779624
3811,0.051401785981761365
3812,0.05139957686172945
3813,0.051406439295881776
3814,0.051398405930148675
3815,0.051384665695929796
3816,0.05137664340757708
3817,0.05137286971554963
3818,0.051374782592549004
3819,0.05137293902907467
3820,0.0513706107600625
3821,0.05136828385221316
3822,0.051367324527031744
3823,0.05137608660552514
3824,0.051384843565982025
3825,0.051393595412885365
3826,0.05138572726978512
3827,0.05140679943001498
3828,0.05141393021438977
3829,0.051414959124013754
3830,0.05143222734991657
3831,0.051424937132084125
3832,0.05143395396304138
3833,0.051537316107441465
3834,0.05153004840585372
3835,0.0515227849358244
3836,0.051515525693658894
3837,0.051508270675666885
3838,0.05150980109243354
3839,0.05150048914093493
3840,0.05149793891102882
3841,0.05152180622590175
3842,0.051545717263697874
3843,0.05156021324875595
3844,0.051553572283554665
3845,0.05156086557368301
3846,0.05155957602150961
3847,0.05157070973056347
3848,0.05158183698154943
3849,0.05159295778008483
3850,0.051604072131780504
3851,0.05161518004224077
3852,0.05162628151706346
3853,0.051637376561839914
3854,0.051648465182155004
3855,0.05165954738358713
3856,0.05166101656683502
3857,0.05166248490010707
3858,0.05166131162028437
3859,0.051667210942658144
3860,0.05167310685501899
3861,0.05166929205961191
3862,0.051666047817335296
3863,0.05166119436172515
3864,0.05165709844578624
3865,0.05166348092379963
3866,0.05166765233024451
3867,0.05167032972494478
3868,0.05167300557558813
3869,0.051676472956754885
3870,0.051661586527306326
3871,0.05166280199271869
3872,0.051660848913835225
3873,0.05165966891714373
3874,0.05165896117476117
3875,0.05165825383971234
3876,0.0516618099236125
3877,0.051658761496594305
3878,0.05165837516104045
3879,0.05165798904758234
3880,0.051654583989601495
3881,0.05166284975800968
3882,0.05168050530488012
3883,0.05166983805188086
3884,0.05166269026363383
3885,0.05166431719626073
3886,0.051665943195478216
3887,0.05166735041835914
3888,0.05165918432904301
3889,0.051650049836962135
3890,0.05166296909325069
3891,0.05165688829071774
3892,0.05165147205003138
3893,0.05164572165248741
3894,0.05163464880121436
3895,0.05162833251986266
3896,0.05162580749312368
3897,0.05162161341794967
3898,0.05163252928822463
3899,0.05166460382119753
3900,0.05169666002586588
3901,0.051728697917935156
3902,0.05172072387953318
3903,0.051708562020759664
3904,0.051695206812548675
3905,0.051684614487571036
3906,0.05172200143228523
3907,0.05170991537420109
3908,0.051702455634488304
3909,0.051698593414627896
3910,0.05168757737985125
3911,0.05168048944757416
3912,0.05167340555170497
3913,0.051693707560241546
3914,0.0517139980138501
3915,0.05173427692239259
3916,0.05175454429571975
3917,0.05177480014367112
3918,0.051795044476075046
3919,0.05181527730274871
3920,0.05183549863349812
3921,0.05185570847811817
3922,0.05186823819956929
3923,0.05185895623268623
3924,0.051845524108708504
3925,0.05183671991627402
3926,0.051824490957974007
3927,0.05181059001134707
3928,0.05180024589609675
3929,0.05178990764319567
3930,0.051779575247661684
3931,0.05176924870451825
3932,0.05175892800879449
3933,0.05174861315552515
3934,0.051738304139750585
3935,0.05174435702082486
3936,0.05173082175159042
3937,0.05171729413588678
3938,0.05170859497722
3939,0.05169743776046735
3940,0.051686674608676306
3941,0.051681513615694
3942,0.05167312809312393
3943,0.05165991356224159
3944,0.05165092309013372
3945,0.05164620352222349
3946,0.0516344174059648
3947,0.05162085064242689
3948,0.05160729152644454
3949,0.051601115167678
3950,0.05159469152938087
3951,0.05158827150901576
3952,0.05158185510352698
3953,0.051582783855151866
3954,0.051570933494104396
3955,0.05155784782715752
3956,0.051549779596184404
3957,0.051536773739027784
3958,0.051573583398308885
3959,0.05156494320665263
3960,0.051565851210415466
3961,0.05155332943712029
3962,0.051543471219006355
3963,0.05154154547353068
3964,0.051527536952347464
3965,0.05151747854267315
3966,0.051503838248192664
3967,0.051490205601760666
3968,0.05147691259032408
3969,0.05146332187376263
3970,0.05144973877104799
3971,0.05143609834170801
3972,0.05142359421815122
3973,0.05141069429181723
3974,0.05139803028981234
3975,0.05138594078301218
3976,0.05137552719868734
3977,0.05136266499803745
3978,0.05134949797303898
3979,0.051336338305975684
3980,0.05132777567630447
3981,0.05131520996372676
3982,0.051304647803886744
3983,0.051308284523604655
3984,0.051297592228264785
3985,0.05128690589794323
3986,0.05127276146264649
3987,0.05126027109419934
3988,0.05124946680107486
3989,0.05123565852241712
3990,0.05122152978434518
3991,0.05120797942622879
3992,0.05119588857971562
3993,0.05118771717175163
3994,0.05118127120733401
3995,0.05116938307858952
3996,0.05115816657154933
3997,0.051255466820746276
3998,0.051250274042244186
3999,0.05124070448701678
4000,0.05123766995682067
4001,0.05122565845580701
4002,0.051231126615935665
4003,0.051221119595212604
4004,0.051213933115858354
4005,0.051203936416228654
4006,0.05121192330229198
4007,0.051198246601744594
4008,0.051185406965486374
4009,0.05117257444457106
4010,0.051160758501022516
4011,0.051149076022394165
4012,0.05113663271054442
4013,0.051126440812409475
4014,0.05111634369041606
4015,0.05110406285568571
4016,0.0510924681876008
4017,0.0510832665827475
4018,0.05107338150281557
4019,0.05106419025714836
4020,0.05105117198688118
4021,0.051037736150277846
4022,0.051030013203540406
4023,0.05101742857549047
4024,0.05102145355474299
4025,0.05101464667882676
4026,0.05100651183364249
4027,0.05099609194859881
4028,0.05099458795744472
4029,0.05098583186097564
4030,0.05100602398893735
4031,0.05099240807848765
4032,0.05098123146661969
4033,0.05097098649180763
4034,0.050957608948247995
4035,0.05094916953938327
4036,0.05093800802277113
4037,0.050930719623872384
4038,0.05091756332741683
4039,0.050908276820176894
4040,0.0508982139825502
4041,0.050888156672436624
4042,0.05087499672471355
4043,0.05086737522760802
4044,0.050869646653825804
4045,0.050862494799179016
4046,0.05085726364480019
4047,0.050844037100834974
4048,0.05083330963933412
4049,0.050821773498776764
4050,0.050810850301246935
4051,0.05080083808566242
4052,0.05078718130814302
4053,0.050776506646705064
4054,0.05077021652579769
4055,0.05075971439150299
4056,0.05075035028841672
4057,0.050737732467997176
4058,0.050725121546331284
4059,0.05071313346363812
4060,0.050701130868648796
4061,0.05070113792998383
4062,0.0506959269818863
4063,0.050684605097657355
4064,0.0506744875655041
4065,0.05066190208036873
4066,0.05064812205341437
4067,0.05063490463694013
4068,0.05063152339720984
4069,0.0506190913003837
4070,0.050607445662626
4071,0.050608322387723385
4072,0.05063028373675674
4073,0.05065747539472447
4074,0.05064701838028758
4075,0.05064689622606804
4076,0.05064299789875654
4077,0.0506422107009184
4078,0.05063553620287532
4079,0.0506280778634298
4080,0.050616240046580274
4081,0.05060440866157908
4082,0.05059258370318571
4083,0.050578977726547555
4084,0.05057112197856535
4085,0.05056594542871193
4086,0.050559377696971844
4087,0.05054945880280274
4088,0.05054081523050154
4089,0.05053217634433333
4090,0.050520899809809984
4091,0.050512184025336256
4092,0.050502006593083126
4093,0.05049183467257236
4094,0.0504816682593277
4095,0.05047229559848226
4096,0.050467768926356966
4097,0.05045840509555066
4098,0.050461750837941834
4099,0.05046509477133469
4100,0.05045723989470343
4101,0.05045393764231979
4102,0.05044609002308515
4103,0.05044279256529411
4104,0.05043495219236495
4105,0.05043165952074025
4106,0.050438605444690005
4107,0.05063498326553428
4108,0.050627572048978026
4109,0.050629757716868964
4110,0.05062597187268923
4111,0.0506221880688459
4112,0.05061840630368998
4113,0.05060675738489823
4114,0.05059670118775998
4115,0.050583304881628745
4116,0.05057714100483296
4117,0.05060716721796045
4118,0.050593999303998265
4119,0.050586423670581276
4120,0.05058261490855383
4121,0.05058962294622235
4122,0.050579423808037254
4123,0.05057502049569284
4124,0.05056185602675804
4126,0.05056471176991568
4127,0.05055166047440315
4128,0.05053861618253725
4129,0.05053063563788764
4130,0.0505204431723781
4131,0.050510692085177784
4132,0.050500946225041095
4133,0.05051192867289335
4134,0.0504987550345736
4135,0.050489422811021326
4136,0.050480095584643635
4137,0.05046898372555276
4138,0.050457784247736705
4139,0.050452242292378824
4140,0.0504431697680004
4141,0.050436114491928814
4142,0.050429062987723615
4143,0.050418012811976796
4144,0.05040749081945628
4145,0.0503945629862371
4146,0.05038366636270125
4147,0.0503801918433008
4148,0.05036930487132353
4149,0.050369250598617424
4150,0.050385084817060014
4151,0.05038723059953819
4152,0.05038877593175198
4153,0.05037938599402697
4154,0.05036946690549784
4155,0.05036289571272055
4156,0.05040834050895468
4157,0.0503986100935673
4158,0.05040880782321602
4159,0.05040748637998399
4160,0.05040616563983428
4161,0.05039594189379566
4162,0.0503849939973184
4163,0.05037405192109444
4164,0.05036090715304825
4165,0.050349704806363485
4166,0.050368720198864646
4167,0.050361604997034605
4168,0.05034973851670741
4169,0.05034599404167414
4170,0.05034188608726923
4171,0.05033348727404041
4172,0.05032769047777894
4173,0.05031652749177062
4174,0.05031472159216747
4175,0.050307987315482874
4176,0.050301582689505936
4177,0.05032181977863302
4178,0.050309590550779215
4179,0.05030029392595618
4180,0.050287990811248386
4181,0.05030748499239758
4182,0.050312590914449354
4183,0.05030114440925981
4184,0.05029042104797227
4185,0.050293329339155216
4186,0.05033109913611104
4187,0.05041971143904104
4188,0.05042735537476145
4189,0.050429640079164756
4190,0.05042484013161774
4191,0.05041278282230016
4192,0.05040073187400042
4193,0.050388687281686065
4194,0.05038120986662269
4195,0.05036917676908747
4196,0.05036380043053343
4197,0.05035417050159967
4198,0.05034181760707917
4199,0.0503298075544754
4200,0.050317803824615835
4201,0.05030547025255863
4202,0.05029312244791363
4203,0.05028494030452651
4204,0.05027260439195549
