index,Percentage Error
5328,0.014240630851793386
5329,0.02035051417017769
5330,0.13896500449301508
5331,0.13896500449301508
5332,0.32175377475765804
5333,0.13896500449301508
5334,0.045511027638171137
5335,0.03264150875445629
5336,0.0684179305245905
5337,0.021959142595577373
5338,0.05044685366011028
5339,0.07304170000910917
5340,0.05044685366011028
5341,0.05044685366011028
5342,0.031772638658957686
5343,0.04297324186780571
5344,0.0032478347430036684
5345,0.03323435886166589
5346,0.03323435886166589
5347,0.029865837463971416
5348,0.0020534929018842995
5349,0.044660469251670776
5350,0.03369014845377654
5351,0.029389662419840867
5352,0.034752370973969444
5353,0.17847784241466685
5354,0.04995058039100667
5355,0.03198748765798914
5356,0.04687791159129328
5357,0.027025480602770515
5358,0.04773601691804231
5359,0.6658128159173262
5360,0.024725246234426658
5361,0.025382708634857528
5362,0.02565670619692415
5363,0.02553145644955341
5364,0.013459653883289407
5365,0.013459653883289407
5366,0.03176294798942337
5367,0.09182788280657757
5368,0.017335944203508702
5369,0.041418969917989386
5370,0.03518390816303291
5371,0.03518390816303291
5372,0.018414088364982855
5373,0.049794631989205536
5374,0.041418969917989386
5375,0.01015125102416919
5376,0.03359237810006279
5377,0.03612670963730869
5378,0.013470976616117961
5379,0.029831344769618247
5380,0.05729500575925266
5381,0.05729500575925266
5382,0.009799131553347813
5383,0.04278869178624833
5384,0.04386504298397107
5385,0.06620455664877366
5386,0.09457052732932987
5387,0.09457052732932987
5388,0.025165618356168658
5389,0.0599293832802839
5390,0.10912175946304156
5391,0.013811290849318383
5392,0.013811290849318383
5393,0.013811290849318383
5394,0.013811290849318383
5395,0.013811290849318383
5396,0.03784440955848878
5397,0.042976803298395094
5398,0.01614302419532849
5399,0.039086909059643085
5400,0.05007845592780548
5401,0.06444298190395763
5402,0.02008056930820416
5403,0.020123792452220013
5404,0.03415622288751634
5405,0.0353922155663148
5406,0.023503493207325712
5407,0.01771829448588399
5408,0.013372826520080022
5409,0.013372826520080022
5410,0.008670292030918403
5411,0.055911098059070144
5412,0.055911098059070144
5413,0.04064725073993312
5414,0.04064725073993312
5415,0.04022545453051085
5416,0.04064725073993312
5417,0.04064725073993312
5418,0.04022545453051085
5419,0.0366431035894635
5420,0.0366431035894635
5421,0.010709082829084766
5422,0.010709082829084766
5423,0.0030219635481125154
5424,0.010597440693943526
5425,0.010597440693943526
5426,0.3070271851823616
5427,0.04186235855812169
5428,0.029946773874502185
5430,0.010865783400987011
5431,0.011012637350684942
5432,0.24788891470517346
5433,0.019783272723595494
5434,0.04603965202398716
5435,0.13052704206501417
5436,0.11532403240281712
5437,0.137795857097273
5438,0.036523049657054794
5439,0.009567651579232993
5440,0.0738579101016704
5441,0.024215323983186227
5442,0.010107263211344841
5443,0.02156421113109732
5444,0.008725443340833965
5445,0.04473703063997288
5446,0.04473703063997288
5447,0.04473703063997288
5448,0.016949033113123187
5449,0.030968066809217633
5450,0.008391163779300864
5451,0.008391163779300864
5452,0.008391163779300864
5453,0.008391163779300864
5454,0.008391163779300864
5455,0.008850411165589416
5456,0.008850411165589416
5457,0.008850411165589416
5458,0.008850411165589416
5459,0.008850411165589416
5460,0.007496891349668226
5461,0.1020818457134614
5462,0.28804973464237327
5463,0.28804973464237327
5464,0.28804973464237327
5465,0.28804973464237327
5466,0.28804973464237327
5467,0.005263994098233781
5468,0.007774877928858544
5469,0.007774877928858544
5470,0.02027751149242097
5471,0.02971155778865699
5472,0.01142632654089131
5473,0.01142632654089131
5474,0.0063734425087795706
5475,0.0007484742933731286
5476,0.01817240454773861
5477,0.009491895761631895
5478,0.19119548826712865
5479,0.018351897122001793
5480,0.18743584636882907
5481,0.011144025985789943
5482,0.046619866212913336
5483,0.04465837020324219
5484,0.04465837020324219
5485,0.046619866212913336
5486,0.04465837020324219
5487,0.046619866212913336
5488,0.046619866212913336
5489,0.04465837020324219
5490,0.04465837020324219
5491,0.046619866212913336
5492,0.04465837020324219
5493,0.046619866212913336
5494,0.04465837020324219
5495,0.046619866212913336
5496,0.04465837020324219
5497,0.046619866212913336
5498,0.046619866212913336
5499,0.04465837020324219
5500,0.05325549141759108
5501,0.00975394339996335
5502,0.17425971524353542
5503,0.010744537696661631
5504,0.014826282879223617
5505,0.00845917349110742
5506,0.01485861500584876
5507,0.11112418001450186
5508,0.01485861500584876
5509,0.0023054730186585506
5510,0.02717394278933424
5511,0.02717394278933424
5512,0.024861964862582967
5513,0.011069121374150764
5514,0.019565020836665826
5515,0.019565020836665826
5516,0.000261175130275967
5517,0.012297778073250006
5518,0.04506130232385742
5519,0.4283916726218981
5520,0.02145293208874115
5521,0.006102142475452255
5522,0.07241835606046718
5523,0.19875171891740592
5524,0.005633276835144321
5525,0.013785828862523823
5526,0.013785828862523823
5527,0.006827169196012034
5528,0.0380121280912565
5529,0.0011820894396313943
5530,0.06937037237452354
5531,0.02359148864530166
5532,0.0638703852045122
5533,0.018715600414907725
5534,0.0012450778658715392
5535,0.007984108994937046
5536,0.02028047133507963
5537,0.00021953246239405123
5538,0.039339032002915095
5539,0.015428464441826429
5540,0.0017117628955407953
5541,0.005309034514940279
5542,0.005031531515498955
5543,0.02394709454762118
5544,0.016270392466913308
5545,0.0011704451883479395
5546,0.009391164442206402
5547,0.021718574792005566
5548,0.021718574792005566
5549,0.03656561741613748
5550,0.005491451398406546
5551,0.005491451398406546
5552,0.018427883815683957
5553,0.018427883815683957
5554,0.018427883815683957
5555,0.018427883815683957
5556,0.07763532438074662
5557,0.010541948411849475
5558,0.009825120244327027
5559,0.00502168519549825
5560,0.018427883815683957
5561,0.018427883815683957
5562,0.0002372141330670077
5563,0.00013111453987876167
5564,0.02309269267801128
5565,0.009232871799469713
5566,0.0011667246099944652
5567,0.0011667246099944652
5568,0.0027964206911109536
5569,0.009434868209505648
5570,0.015331375949749945
5571,0.0066319253941813094
5572,0.07569169938437906
5573,0.007238966352721913
5574,0.0159826789172262
5575,0.0159826789172262
5576,0.0159826789172262
5577,0.0159826789172262
5578,0.0159826789172262
5579,0.0159826789172262
5580,0.0159826789172262
5581,0.011236200838045798
5582,0.023244439747121665
5583,0.02341880354422501
5584,0.011236200838045798
5585,0.01986788114711132
5586,0.019579624384686047
5587,0.005234769529527001
5588,0.03141351838655738
5589,0.042360073738011615
5590,0.008254366202050032
5591,0.03205797799053462
5592,0.04888192199052487
5593,0.04888192199052487
5594,0.01447367304747149
5595,0.01447367304747149
5596,0.005836792050213712
5597,0.007483641953380013
5598,0.12225336246736249
5599,0.12225336246736249
5600,0.025485395786446093
5601,0.035810468562887
5602,0.03819300221380252
5603,0.010721870033413454
5604,0.010721870033413454
5605,0.011667889367484363
5606,0.011667889367484363
5607,0.011667889367484363
5608,0.010568847045688773
5609,0.9959484171791757
5610,0.029792532427395577
5611,0.029792532427395577
5612,0.20826884525873712
5613,0.20826884525873712
5614,0.20826884525873712
5615,0.20826884525873712
5616,0.021162921071364766
5617,0.0029360951351921813
5618,0.016707705016686315
5619,0.022709329376407784
5620,0.021046193985192318
5621,0.003256937010840573
5622,0.003256937010840573
5623,0.003256937010840573
5624,0.003256937010840573
5625,0.03384242674626058
5626,0.012828993894864657
5627,0.0006540905137780274
5628,0.004459663528032427
5629,0.01354174693066241
5630,0.041737729123183485
5631,0.2149444068002208
5632,0.0390431325818623
5633,0.01126291589754491
5634,0.08264501563622066
5635,0.0032547792852494154
5636,0.04307929207180764
5637,0.005822627881780562
5638,0.013953818565233925
5639,0.012325360357796317
5640,0.00023664400185679298
5641,0.006942424682161867
5642,0.006942424682161867
5643,0.010873354626968094
5644,0.01412298561568081
5645,0.01412298561568081
5646,0.01412298561568081
5647,0.024345266229759487
5648,0.00614356680676035
5649,0.0021870508271994624
5651,0.02267891396740714
5652,0.16827288082558672
5653,0.07891409114956358
5654,0.040877323980741745
5655,0.040877323980741745
5656,0.02474869405502332
5657,0.02039921453384266
5658,0.02039921453384266
5659,0.019901171766145614
5660,0.00196453399241109
5661,0.017389930877456262
5662,0.03532503023815187
5663,0.03532503023815187
5664,0.01602658647784307
5665,0.010878756443129762
5666,0.016714780400669947
5667,0.0036043108060122603
5668,0.018526423152034795
5669,0.020673930977792482
5670,0.015848470490728392
5671,0.06496507739821801
5672,0.055069359475739085
5673,0.007089457572161377
5674,0.025760462285333182
5675,0.004599499706677367
5676,0.03212951625109924
5677,0.025933651965682265
5678,0.025933651965682265
5679,0.02443936528424221
5680,0.0385319000203353
5681,0.0385319000203353
5682,0.0385319000203353
5683,0.0396162447699347
5684,0.02759092782724857
5685,0.029427171319817112
5686,0.0373082010989765
5687,0.43904067180852624
5688,0.10244580004120069
5689,0.04817708399375128
5690,0.04817708399375128
5691,0.10244580004120069
5692,0.03305218129657965
5693,0.06259182346912455
5694,0.007106075292625531
5695,0.01503669356478099
5696,0.03675192303937897
5697,0.03675192303937897
5698,0.03675192303937897
5699,0.03675192303937897
5700,0.036094153425703185
5701,0.036094153425703185
5702,0.0027718115145265185
5703,0.03162033830634682
5704,0.002403167246861359
5705,0.007266849172611307
5706,0.13676766324575865
5707,0.043607444906942905
5708,0.03287178413033637
5709,0.03287178413033637
5710,0.03287178413033637
5711,0.03287178413033637
5712,0.03287178413033637
5713,0.02014359631609237
5714,0.02014359631609237
5715,0.019380301460099923
5716,0.025592033478965385
5717,0.032171013105192214
5718,0.2022681475425146
5719,0.01881109276622356
5720,0.006259349295747962
5721,0.05494057953005484
5722,0.05232199121027109
5723,0.027314334437890418
5724,0.002809474790694054
5726,0.013713848250467179
5727,0.0013941678950729192
5728,0.02276281007661396
5729,0.018439542589700472
5730,0.02278049725093893
5731,0.0337012607010575
5732,0.0337012607010575
5733,0.0391557938364297
5734,0.014717413997434627
5735,0.03842786451899915
5736,0.048423024885132726
5737,0.03807171581571301
5738,0.017015388176187685
5739,0.059203578025574154
5740,0.028131989761416
5741,0.03005398505324851
5742,0.00929775612264926
5743,0.04961588507923447
5744,0.04594412245752253
5745,0.046304988717705435
5746,0.03593873859507179
5747,0.012389518169365734
5748,0.048464461776506235
5749,0.006002392289120134
5750,0.0050356471873939665
5751,0.035905447671352016
5752,0.027707728984079128
5753,0.027707728984079128
5754,0.027707728984079128
5755,0.03755581248436895
5756,0.01185085638663035
5757,0.03755581248436895
5758,0.01185085638663035
5759,0.05927059960583625
5760,0.01437697342219374
5761,0.004749901604763029
5762,0.06712829415043021
5763,0.06712829415043021
5764,0.04327021651201246
5765,0.04327021651201246
5766,0.06078692590886499
5767,0.059283932377194995
5768,0.057612383131522636
5769,0.057612383131522636
5770,0.03847351017862306
5771,0.0462230191604704
5772,0.04121036784258221
5773,0.04121036784258221
5774,0.06638443531103574
5775,0.04121036784258221
5776,0.040006188828218346
5777,0.024816998510991634
5778,0.008793815140807643
5779,0.04793088273008471
5780,0.014895567711926622
5781,0.057445666143489095
5782,0.014895567711926622
5783,0.034565477251480126
5784,0.034565477251480126
5785,0.016545202202515374
5786,0.02133007998841002
5787,0.07512130819563388
5788,0.05466170472034833
5789,0.04763480192140266
5790,0.04645884374278921
5791,0.0594683627700926
5792,0.12096216444938135
5793,0.04442386106963091
5794,0.016889043748615072
5795,0.016889043748615072
5796,0.002484888675415286
5797,0.010930474818368832
5798,0.059219052858926244
5799,0.005919356858614852
5800,0.06333229782712921
5801,0.055025014250354755
5802,0.11715963492333263
5803,0.017300077285904346
5804,0.0025368280562757663
5805,0.022780106378187764
5806,0.06333278097066593
5807,0.056246563668239415
5808,0.02665528158467105
5809,0.06499892138587493
5810,0.06499892138587493
5811,0.04447040546898896
5812,0.013441050248721585
5813,0.05648576339859114
5814,0.04871720366690448
5815,0.04871720366690448
5816,0.0647212752532036
5817,0.048226650643340606
5818,0.048226650643340606
5819,0.027437518973726732
5820,0.050154871626397285
5821,0.04693374605451069
5822,0.011035673089490236
5823,0.06697548734461051
5824,0.07551129124336739
5825,0.08063538556904135
5826,0.01565651084584569
5827,0.01075859657368194
5828,0.09277093576853943
5829,0.04277145050753608
5830,0.05484371308624968
5831,0.05484371308624968
5832,0.05169937559676893
5833,0.06137591258047538
5834,0.34642546172388794
5835,0.0611916702307968
5836,0.04769358299129978
5837,0.05361790312591599
5838,0.016340770414384073
5839,0.039850807388194784
5840,0.049684503572610554
5841,0.016061159595025708
5842,0.019322839132454583
5843,0.007579641103620751
5844,0.028750348653479717
5845,0.05912205349794382
5846,0.011228496792652063
5847,0.005910621115462069
5848,0.011228496792652063
5849,0.0027380445260610634
5850,0.01214373565159416
5851,0.02290773657477596
5852,0.0077005003158126225
5853,0.0499566146823488
5854,0.03084591144923852
5855,0.03559259622812083
5856,0.043877336997945805
5857,0.043119557390343746
5858,0.034676440917374894
5859,0.042953852444713905
5860,0.042953852444713905
5861,0.042953852444713905
5862,0.041897019189275395
5863,0.0340362846007686
5864,0.03434611370672656
5865,0.03434611370672656
5866,0.018922521060372875
5867,0.018922521060372875
5868,0.018922521060372875
5869,0.018922521060372875
5870,0.018922521060372875
5871,0.018922521060372875
5872,0.018922521060372875
5873,0.018922521060372875
5874,0.018922521060372875
5875,0.018922521060372875
5876,0.018922521060372875
5877,0.0038929629186041353
5878,0.0038929629186041353
5879,0.023718197699846996
5880,0.005685605300077547
5881,0.005314395389412562
5882,0.005314395389412562
5883,0.011411507916254093
5884,0.006276035959229005
5885,0.0012000946619914264
5886,0.012598894259436468
5887,0.018229069483605025
5888,0.012698013357696733
5889,0.011113887322362646
5890,0.01431969091705787
5891,0.0077884013220640815
5892,0.0077884013220640815
5893,0.006842382621159074
5894,0.03963328629338094
5895,0.03963328629338094
5896,0.03963328629338094
5897,0.012251321072538828
5898,0.012348856399418053
5899,0.04256309008474976
5900,0.012859389625657474
5901,0.09652577279269221
5902,0.09652577279269221
5903,0.027550603124550755
5904,0.027550603124550755
5905,0.0060701017297902045
5906,0.023618050240659546
5907,0.04126079997891018
5908,0.04126079997891018
5909,0.009319845499551864
5910,0.006552106646279809
5911,0.2249060248743969
5912,0.2631597797659299
5913,0.041300368129719676
5914,0.10859568800002847
5915,0.10859568800002847
5916,0.10859568800002847
5917,0.10859568800002847
5918,0.0748861508154152
5919,0.07787225100008724
5920,0.006136743975965941
5921,0.015409878858437764
5922,0.008068902979559547
5923,0.007456742467755507
5924,0.0027806017543587154
5925,0.01004115369759105
5926,0.01004115369759105
5927,0.01004115369759105
5928,0.01004115369759105
5929,0.01004115369759105
5930,0.0036046566644844995
5931,0.009890192012243504
5932,0.06572737555021983
5933,0.004235907339052382
5934,0.005014993223270376
5935,0.07079092628637192
5936,0.035603618683862366
5937,0.07079092628637192
5938,0.09175301343146762
5939,0.1289930046222247
5940,0.035603618683862366
5941,0.034986062019571884
5942,0.03295227671841771
5943,0.016954895715616865
5944,0.6621582753397073
5945,0.023669516735883644
5946,0.05032829596886291
5947,0.05032829596886291
5948,0.024079041318503525
5949,0.016396335886024557
5950,0.13390345850198837
5951,0.13614437442788177
5952,0.017957914026684438
5953,0.017957914026684438
5954,0.027988103021688117
5955,0.03684355356380229
5956,0.012128011777470688
5957,0.009406005881232124
5958,0.03413265694146006
5959,0.12856245320145288
5960,0.019057107616374802
5961,0.019057107616374802
5962,0.0425305957705916
5963,0.013701773287394303
5964,0.01898299902607633
5965,0.013952361632986531
5966,0.1195785609664163
5967,0.12556295444977822
5968,0.010980809612070404
5969,0.010980809612070404
5970,0.1438247409673207
5971,0.1438247409673207
5972,0.02552390476605937
5973,0.02552390476605937
5974,0.059718223531624336
5975,0.0651601342082754
5976,0.007807469340234884
5977,0.014182978888001616
5978,0.0703407076726409
5979,0.12674757777777398
5980,0.059242250277818445
5981,0.07391316395103015
5982,0.005908044741093718
5983,0.005908044741093718
5984,0.13532852028275794
5985,0.13532852028275794
5986,0.03363984268158365
5987,0.03363984268158365
5988,0.02774578816553075
5989,0.1355233667296361
5990,0.12059002413439958
5991,0.0006189243530702926
5992,0.0006189243530702926
5993,0.12059002413439958
5994,0.02084820056988374
5995,0.0026990003944512685
5996,0.005093619253776472
5997,0.003618389956568505
5998,0.05764932591951427
5999,0.00327364927545575
6000,0.025249683058388993
6001,0.006999440860163809
6002,0.004748591648102522
6003,0.01104543823596865
6004,0.10290541496289066
6005,0.02114336145511728
6006,0.012094914623140678
6007,0.012094914623140678
6008,0.005275279166952697
6009,0.010796683041602306
6010,0.03231871367616721
6011,0.06069502332487764
6012,0.06069502332487764
6013,0.06069502332487764
6014,0.006479754574190783
6015,0.026496939637419344
6016,0.05028364177041497
6017,0.011889951232012258
6018,0.007890735760920203
6019,0.015343021504160738
6020,0.025065104758088517
6021,0.04404488967301137
6022,0.059219330455486587
6023,0.03684458008905956
6024,0.03734071023352114
6025,0.01480071393149208
6026,0.01480071393149208
6027,0.03734071023352114
6028,0.03684458008905956
6029,0.03734071023352114
6030,0.03684458008905956
6031,0.025065104758088517
6032,0.059219330455486587
6033,0.03684458008905956
6034,0.03684458008905956
6035,0.03684458008905956
6036,0.059219330455486587
6037,0.14579650173740466
6038,0.0042005928690993545
6039,0.019293122689592997
6040,0.016686324533143945
6041,0.03674730126244775
6042,0.25976793565293343
6043,0.0833251244775681
6044,0.0028865085856679316
6045,0.007936843668176204
6046,0.019997217585608688
6047,0.016812472532847598
6048,0.006001302734381572
6049,0.11306085008602522
6050,0.15782551579422677
6051,0.05134757690939493
6052,0.022045966541430265
6053,0.03732709609345538
6054,0.02237387620421132
6055,0.0267633425280941
6056,0.03001110842971598
6057,0.03729815437406384
6058,0.0268287460967805
6059,0.0700431702473463
6060,0.27591474440405855
6061,0.024698877587985345
6062,0.04476465768621655
6063,0.04372895246322676
6064,0.05800165466526816
6065,0.04338130098690888
6066,0.018188264914530315
6067,0.02735700058572802
6068,0.028780272969640936
6069,0.05598634107412875
6070,0.061671321705188555
6071,0.061671321705188555
6072,0.0768348485096572
6073,0.029729928026193255
6074,0.052369596816010416
6075,0.041873721171188455
6076,0.041873721171188455
6077,0.03899554493228154
6078,0.03192104060485308
6079,0.02442982111667552
6080,0.06066791696043931
6081,0.052443151413630915
6082,0.08840870533945129
6083,0.007248146041423734
6084,0.027899845991037276
6085,0.022894239135899812
6086,0.014261849422238652
6087,0.1343125884497858
6088,0.03058484195853947
6089,0.03824721742892134
6090,0.0822388599941667
6091,0.07036010425167451
6092,0.028845548076800114
6093,0.01681827789384703
6094,0.29373404454347596
6095,0.030784571533750586
6096,0.06123290790081091
6097,0.033250609396415075
6098,0.034346507064625796
6099,0.07199588479495839
6100,0.05824294193578078
6101,0.05341018196549405
6102,0.022499074558290054
6103,0.05626368848527619
6104,0.027200908860230594
6105,0.027200908860230594
6106,0.027200908860230594
6107,0.017510334248341617
6108,0.012995732456943227
6109,0.017786442787055975
6110,0.01594289600525182
6111,0.025916193900029964
6112,0.0014884117807168974
6113,0.012228643654639286
6114,0.01659138492486481
6115,0.08026900927315579
6116,0.006548286871015508
6117,0.026138979232589035
6118,0.026138979232589035
6119,0.011686808527210284
6120,0.041382619541563415
6121,0.020325429082849858
6122,0.020325429082849858
6123,0.020313602242261197
6124,0.0330508751198476
6125,0.0330508751198476
6126,0.15312183875545352
6127,0.0330508751198476
6128,0.0330508751198476
6129,0.00928903908857531
6130,0.0330508751198476
6131,0.15312183875545352
6132,0.13168188530622446
6133,0.15312183875545352
6134,0.0330508751198476
6135,0.023634283942955546
6136,0.023634283942955546
6137,0.023634283942955546
6138,0.00928903908857531
6139,0.00928903908857531
6140,0.023634283942955546
6141,0.023634283942955546
6142,0.15312183875545352
6143,0.00737339405763133
6144,0.036918671619368126
6145,0.00928903908857531
6146,0.036918671619368126
6147,0.023634283942955546
6148,0.023634283942955546
6149,0.023634283942955546
6150,0.023634283942955546
6151,0.00737339405763133
6152,0.00737339405763133
6153,0.00737339405763133
6154,0.011201343804197366
6155,0.009771597299040282
6156,0.009771597299040282
6157,0.1428660287642572
6158,0.05703135177818901
6159,0.011272496604263462
6160,0.06677198015814471
6161,0.06817508260222131
6162,0.030930769858111756
6163,0.08350081865591014
6164,0.05771418735615461
6165,0.012810434040955377
6166,0.10578507421318033
6167,0.023790719173201202
6168,0.01565517046360719
6169,0.011321811440659949
6171,0.04799189774467436
6172,0.03775060029061348
6173,0.11653281143276291
6174,0.14381741802992523
6175,0.11653281143276291
6176,0.03305255542233111
6177,0.025838875900264104
6178,0.19765206719236075
6179,0.025755740177302755
6180,0.005976689964577232
6181,0.07437547557686913
6182,0.12637686326110048
6183,0.04106575733158214
6184,0.21778860973494918
6185,0.2090004203941825
6186,0.006749932214555696
6187,0.006749932214555696
6188,0.006749932214555696
6189,0.006749932214555696
6190,0.006749932214555696
6191,0.037586478082889355
6192,0.033451929215357265
6193,0.05954996372466894
6194,0.027384537765912483
6195,0.18848757470226649
6196,0.023692481164565737
6197,0.18848757470226649
6198,0.01268263582931398
6199,0.006914291530884161
6200,0.01616861509479844
6201,0.027258092670357434
6202,0.05610486073905907
6203,0.20998975317621904
6204,0.050824889407394595
6205,0.4847363794207209
6206,0.03422394734985496
6207,0.060569262355283926
6208,0.040771856827657244
6209,0.040771856827657244
6210,0.05835907334001874
6211,0.054417684194195064
6212,0.054417684194195064
6213,0.06814047656886665
6214,0.0393354084475924
6215,0.0648235165315327
6216,0.05027166504151644
6217,0.01948882762185379
6218,0.040671681469075675
6219,0.05106717589489018
6220,0.05106717589489018
6221,0.05106717589489018
6222,0.051286657771485486
6223,0.051286657771485486
6224,0.03949667563714915
6225,0.03949667563714915
6226,0.037837162654769385
6227,0.0567845371247978
6228,0.0567845371247978
6229,0.035592505807666826
6230,0.010689732521620667
6231,0.31892985683634434
6232,0.03924790138622843
6233,0.03924790138622843
6234,0.03899916565301544
6235,0.030943423167158104
6236,0.07103674635310663
6237,0.03367646411302339
6238,0.02381354560880543
6239,0.02381354560880543
6240,0.021360434680186325
6241,0.057062339933698546
6242,0.05861493178959007
6243,0.11717437068601205
6244,0.04342094241617456
6245,0.1207113825951503
6246,0.10353203664248498
6247,0.12167950697117377
6248,0.018879854579384663
6249,0.019516414236346626
6250,0.0236177205927974
6251,0.0349166353222776
6252,0.023972016541037533
6253,0.03195821536443263
6254,0.08259557080130177
6255,0.028096718228776317
6256,0.09809977839178197
6257,0.09809977839178197
6258,0.00047592518651955775
6259,0.006470472747079323
6260,0.032181403623540786
6261,0.032181403623540786
6262,0.03847519267002588
6263,0.024174054908379462
6264,0.004839622683708437
6265,0.055743709573536304
6266,0.0341798016680852
6267,0.0030419144402884252
6268,0.018102709967731924
6269,0.0341798016680852
6270,0.11974789234701319
6271,0.46414491166639854
6272,0.03639880688880233
6273,0.0270731955601083
6274,0.03339504993221461
6275,0.006864159418053653
6276,0.006864159418053653
6277,0.003152630306890601
6278,0.006304166360732061
6279,0.06331448276283133
6280,0.03001918718517253
6281,0.03022534716723503
6282,0.004977819834072114
6283,0.004979470373020915
6284,0.029804246019607506
6285,0.011667122573519519
6286,0.02952394351303279
6287,0.021915526550550492
6288,0.02622740640941348
6289,0.02531702048070632
6290,0.00046391349435496537
6291,0.0024125689808618058
6292,0.0024125689808618058
6293,0.02008585694589719
6294,0.013339594430805865
6295,0.012966241737648414
6296,0.028336857493611377
6297,0.028336857493611377
6298,0.05676668321729361
6299,0.05676668321729361
6300,0.0035693772484745256
6301,0.013134849923517714
6302,0.014046572925071409
6303,0.004724977722389667
6304,0.0002965842209791886
6305,0.05078603429073402
6306,0.03104205150920949
6307,0.0002965842209791886
6308,0.0002965842209791886
6309,0.020912041190500344
6310,0.033166359882661534
6311,0.0034674557551886815
6312,0.00034770297902389844
6313,0.027709192296097664
6314,0.01434671778204819
6315,0.011007943270864648
6316,0.09555033732685791
6317,0.09866788943453095
6318,0.009561148032138875
6319,0.01811675098156379
6320,0.016692923037985294
6321,0.016752113619645622
6322,0.012374968308984687
6323,0.012374968308984687
6324,0.01237256423135666
6325,0.08231840555416942
6326,0.03307089396265419
6327,0.006990802108871414
6328,0.139203653385412
6329,0.02551425945966816
6330,0.12490273114407942
6331,0.03522887244069505
6332,0.006343001505850346
6333,0.07959276796325558
6334,0.02173132467397186
6335,0.02173132467397186
6336,0.0562700554190296
6337,0.021488235809055622
6338,0.086897162104437
6339,0.0078048858099221755
6340,0.37607529599434086
6341,0.04871794078872196
6342,0.04871794078872196
6343,0.038478590821348746
6344,0.023952556941611677
6345,0.023952556941611677
6346,0.05408323662921185
6347,0.05570490314710285
6348,0.02392509662951657
6349,0.023967718980177348
6350,0.023014576038584162
6351,0.02895978748757791
6352,0.01881912321987185
6353,0.01881912321987185
6354,0.01881912321987185
6355,0.018451739817146987
6356,0.028351513694094096
6357,0.010611481794390832
6358,0.020605305210609114
6359,0.021269966564086227
6360,0.03510976299173177
6361,0.02582031304136046
6362,0.02709145556500327
6363,0.05819433259491878
6364,0.05819433259491878
6365,0.017872241473343826
6366,0.0010788833795057032
6367,0.015217002196320249
6368,0.01829444906445682
6369,0.01829444906445682
6370,0.06232226380698231
6371,0.01829444906445682
6372,0.03428570378752835
6373,0.01829444906445682
6374,0.06232226380698231
6375,0.01829444906445682
6376,0.01829444906445682
6377,0.03428570378752835
6378,0.06232226380698231
6379,0.06232226380698231
6380,0.01829444906445682
6381,0.026317740580776162
6382,0.01985386201179563
6383,0.0156510497120628
6384,0.0156510497120628
6385,0.0156510497120628
6386,0.025490107445942572
6387,0.12275708036103004
6388,0.0865692294015072
6389,0.006299816653020196
6390,0.0066992556636361255
6391,0.11426654346617854
6392,0.00507447366063375
6393,0.005469084761403594
6394,0.013505736871961589
6395,0.08907214285009675
6396,0.02698134102648102
6397,0.05004380244706681
6398,0.05004380244706681
6399,0.05235810625419131
6400,0.022069468934788703
6401,0.003704091780659044
6402,0.01317638521042026
6403,0.016887238834602768
6404,0.022499678532138766
6405,0.007536542419319303
6406,0.016809365582843166
6407,0.016809365582843166
6408,0.016809365582843166
6409,0.016809365582843166
6410,0.016809365582843166
6411,0.016809365582843166
6412,0.01571332738426774
6413,0.023769359369934434
6414,0.06790029222096908
6415,0.006296760967829306
6416,0.01304135880911917
6417,0.011060273673734432
6418,0.013431760008019692
6419,0.07082699246326037
6420,0.01213313290108879
6421,0.017823410894839596
6422,0.02241153619711688
6423,0.013098066708101617
6424,0.01435683728631962
6425,0.01435683728631962
6426,0.006156898364180941
6427,0.006156898364180941
6428,0.03665072334843204
6429,0.02244817162590293
6430,0.023101595736071186
6431,0.03325752849711705
6432,0.03325752849711705
6433,0.03325752849711705
6434,0.03325752849711705
6435,0.03325752849711705
6436,0.03325752849711705
6437,0.03325752849711705
6438,0.030721191659722535
6439,0.02716218879738058
6440,0.017211388694773636
6441,0.023531442068864972
6442,0.03098124705476126
6443,0.03098124705476126
6444,0.013868629701358555
6445,0.013868629701358555
6446,0.015893836975535074
6447,0.027161517483976938
6448,0.08468652734350361
6449,0.021857387896844216
6450,0.021857387896844216
6451,0.00454271161898584
6452,0.10348883100055076
6453,0.04312315907211162
6454,0.011478131896115937
6455,0.021565097562656472
6456,0.021565097562656472
6457,0.021565097562656472
6458,0.021565097562656472
6459,0.008522154788014229
6460,0.004156900079804979
6461,0.047517933410620716
6462,0.02234956054932963
6463,0.024723477515841877
6464,0.028458687864969464
6465,0.030973851347264776
6466,0.02483735185633194
6467,0.01240042935803083
6468,0.1291328737447704
6469,0.1291328737447704
6470,0.1291328737447704
6471,0.1291328737447704
6472,0.1291328737447704
6473,0.005819533376267311
6474,0.03185340955653145
6475,0.0069605115921978905
6476,0.008599954997888317
6477,0.005057226250058905
6478,0.001941433023860918
6479,0.04705043852393725
6480,0.023963010983521826
6481,0.023963010983521826
6482,0.023963010983521826
6483,0.023963010983521826
6484,0.0459833835007522
6485,0.0459833835007522
6486,0.0459833835007522
6487,0.0459833835007522
6488,0.09174502853688205
6489,0.0444033705624896
6490,0.0444033705624896
6491,0.0444033705624896
6492,0.0444033705624896
